salario,idade,tempo_na_empresa,nota_media,qtd_beneficios,cargo,setor
7544.42,55,7,5.333333333333333,6,Analista de RH,Tecnologia
4698.09,55,7,4.5,3,Funcionário,Recursos Humanos
7279.11,61,8,7.0,6,Analista de RH,Operações
9089.88,48,4,6.0,6,Analista de RH,Operações
7212.47,50,9,4.0,6,Analista de RH,Operações
4475.48,58,3,7.5,3,Funcionário,Operações
6999.48,51,4,6.0,6,Analista de RH,Tecnologia
7509.49,39,10,4.555555555555555,6,Analista de RH,Operações
8235.63,38,1,0.0,6,Analista de RH,Recursos Humanos
4325.91,32,6,4.4,3,Funcionário,Recursos Humanos
5065.09,49,7,5.0,3,Funcionário,Operações
9600.22,25,4,6.333333333333333,6,Analista de RH,Recursos Humanos
4720.66,63,5,5.5,3,Funcionário,Tecnologia
6957.63,31,2,1.0,6,Analista de RH,Tecnologia
4503.66,25,5,4.0,3,Funcionário,Operações
3896.63,56,2,4.0,3,Funcionário,Recursos Humanos
6644.63,44,2,1.0,6,Analista de RH,Tecnologia
8413.48,63,3,6.0,6,Analista de RH,Recursos Humanos
6127.48,21,3,3.5,6,Analista de RH,Tecnologia
4416.63,27,2,7.0,3,Funcionário,Operações
7785.97,43,8,4.285714285714286,6,Analista de RH,Administração
4840.47,42,10,4.0,3,Funcionário,Tecnologia
4295.97,23,9,3.625,3,Funcionário,Recursos Humanos
4632.97,32,9,4.125,3,Funcionário,Recursos Humanos
5556.47,28,9,6.25,3,Funcionário,Operações
2307.0,62,7,4.0,3,Funcionário,Recursos Humanos
1747.0,55,2,7.0,3,Funcionário,Administração
6759.0,38,5,6.5,6,Analista de RH,Tecnologia
14000.0,29,0,0.0,6,Gerente,Administração
14500.0,26,3,0.0,6,Gerente,Operações
15000.0,31,11,0.0,6,Gerente,Tecnologia
10000.0,24,1,0.0,6,Gerente,Recursos Humanos
5422.63,65,2,1.0,6,Analista de RH,Tecnologia
3140.74,40,0,0.0,3,Funcionário,Operações
4342.48,41,4,5.5,3,Funcionário,Tecnologia
4393.47,65,9,4.25,3,Funcionário,Recursos Humanos
5086.91,25,6,5.6,3,Funcionário,Recursos Humanos
4729.49,58,10,5.555555555555555,3,Funcionário,Operações
3630.74,50,0,0.0,3,Funcionário,Operações
4379.48,58,3,7.0,3,Funcionário,Operações
8980.54,62,8,5.142857142857143,6,Analista de RH,Administração
4624.63,47,2,10.0,3,Funcionário,Administração
6023.48,48,3,3.5,6,Analista de RH,Administração
9782.47,27,9,7.5,6,Analista de RH,Operações
9467.91,37,7,5.2,6,Analista de RH,Tecnologia
7745.63,21,1,0.0,6,Analista de RH,Tecnologia
4691.15,47,10,5.222222222222222,3,Funcionário,Tecnologia
7673.48,44,3,2.5,6,Analista de RH,Operações
9107.09,55,8,5.5,6,Analista de RH,Recursos Humanos
6482.66,26,5,4.0,6,Analista de RH,Administração
3532.63,43,1,0.0,3,Funcionário,Administração
5164.15,22,11,6.222222222222222,3,Funcionário,Recursos Humanos
8933.6,34,10,6.333333333333333,6,Analista de RH,Recursos Humanos
5536.47,28,10,6.25,3,Funcionário,Operações
9410.09,36,7,4.5,6,Analista de RH,Recursos Humanos
6145.74,46,0,0.0,6,Analista de RH,Tecnologia
4514.63,50,2,7.0,3,Funcionário,Recursos Humanos
3841.74,22,0,0.0,3,Funcionário,Recursos Humanos
7828.04,62,10,4.444444444444445,6,Analista de RH,Administração
8788.47,24,9,5.0,6,Analista de RH,Administração
7872.47,54,10,5.0,6,Analista de RH,Tecnologia
8508.48,49,3,6.5,6,Analista de RH,Administração
8048.47,30,9,3.5,6,Analista de RH,Recursos Humanos
4546.66,22,5,6.25,3,Funcionário,Operações
7919.88,21,4,6.0,6,Analista de RH,Recursos Humanos
7641.68,62,8,3.857142857142857,6,Analista de RH,Tecnologia
8257.09,49,7,3.5,6,Analista de RH,Administração
3090.74,43,0,0.0,3,Funcionário,Tecnologia
4714.48,27,4,5.5,3,Funcionário,Recursos Humanos
9760.47,31,9,7.0,6,Analista de RH,Tecnologia
7131.71,39,10,5.111111111111111,6,Analista de RH,Recursos Humanos
4594.48,41,3,8.0,3,Funcionário,Recursos Humanos
4638.66,46,6,6.0,3,Funcionário,Operações
9102.63,32,2,8.0,6,Analista de RH,Recursos Humanos
7504.48,24,3,7.0,6,Analista de RH,Tecnologia
3875.63,38,1,0.0,3,Funcionário,Operações
4810.66,44,5,7.0,3,Funcionário,Tecnologia
8086.04,34,10,5.444444444444445,6,Analista de RH,Operações
4048.4,25,8,3.4285714285714284,3,Funcionário,Recursos Humanos
6547.22,61,5,5.333333333333333,6,Analista de RH,Administração
3882.63,22,1,0.0,3,Funcionário,Operações
4258.48,29,3,6.5,3,Funcionário,Tecnologia
8675.91,28,6,6.0,6,Analista de RH,Operações
4863.91,33,6,6.2,3,Funcionário,Tecnologia
8168.42,34,7,7.333333333333333,6,Analista de RH,Operações
7822.91,62,7,5.8,6,Analista de RH,Tecnologia
7598.48,42,3,4.0,6,Analista de RH,Administração
4087.91,64,6,4.8,3,Funcionário,Recursos Humanos
4653.42,53,7,5.333333333333333,3,Funcionário,Operações
4675.49,54,10,3.5555555555555554,3,Funcionário,Recursos Humanos
3629.91,50,6,1.8,3,Funcionário,Administração
7289.47,37,9,5.25,6,Analista de RH,Administração
4531.22,30,4,4.333333333333333,3,Funcionário,Recursos Humanos
4062.66,60,6,4.5,3,Funcionário,Administração
7884.97,59,9,3.625,6,Analista de RH,Recursos Humanos
5518.63,56,2,2.0,6,Analista de RH,Tecnologia
8610.66,57,5,2.75,6,Analista de RH,Recursos Humanos
8158.68,22,8,3.857142857142857,6,Analista de RH,Tecnologia
4874.71,24,10,5.111111111111111,3,Funcionário,Operações
7591.97,43,9,5.625,6,Analista de RH,Tecnologia
7706.09,24,7,3.5,6,Analista de RH,Operações
5129.55,66,4,6.666666666666667,3,Funcionário,Operações
4891.97,45,10,5.375,3,Funcionário,Administração
4738.63,63,2,7.0,3,Funcionário,Tecnologia
8382.09,26,7,7.0,6,Analista de RH,Tecnologia
8626.63,47,2,0.0,6,Analista de RH,Operações
7968.63,24,1,0.0,6,Analista de RH,Administração
5101.09,40,8,5.0,3,Funcionário,Tecnologia
10096.71,26,10,6.111111111111111,6,Analista de RH,Recursos Humanos
7000.63,20,2,6.0,6,Analista de RH,Tecnologia
9437.47,40,9,5.0,6,Analista de RH,Recursos Humanos
6470.63,38,2,2.0,6,Analista de RH,Recursos Humanos
4504.09,19,7,4.0,3,Funcionário,Recursos Humanos
5089.71,45,10,6.111111111111111,3,Funcionário,Tecnologia
9691.15,24,10,5.222222222222222,6,Analista de RH,Administração
9975.97,31,9,6.125,6,Analista de RH,Tecnologia
4002.22,45,5,2.3333333333333335,3,Funcionário,Tecnologia
4676.97,56,10,4.375,3,Funcionário,Administração
8951.97,44,9,6.625,6,Analista de RH,Administração
4502.22,23,4,4.333333333333333,3,Funcionário,Administração
5529.91,38,6,7.8,3,Funcionário,Tecnologia
5295.09,60,8,7.5,3,Funcionário,Tecnologia
4314.66,51,5,6.25,3,Funcionário,Recursos Humanos
3860.74,40,0,0.0,3,Funcionário,Recursos Humanos
4494.09,41,8,4.5,3,Funcionário,Administração
8361.49,41,10,4.555555555555555,6,Analista de RH,Recursos Humanos
4558.88,43,4,7.0,3,Funcionário,Operações
8573.63,57,3,6.0,6,Analista de RH,Recursos Humanos
3507.74,22,0,0.0,3,Funcionário,Tecnologia
4306.04,29,10,3.4444444444444446,3,Funcionário,Operações
7663.91,22,6,5.0,6,Analista de RH,Operações
4313.66,33,5,4.75,3,Funcionário,Recursos Humanos
3437.63,36,2,4.0,3,Funcionário,Tecnologia
8953.55,60,4,6.666666666666667,6,Analista de RH,Recursos Humanos
3979.63,48,1,0.0,3,Funcionário,Administração
7284.91,22,6,6.8,6,Analista de RH,Recursos Humanos
3684.63,42,1,0.0,3,Funcionário,Operações
7409.91,25,6,6.0,6,Analista de RH,Tecnologia
3356.63,35,1,0.0,3,Funcionário,Administração
8456.63,30,2,6.0,6,Analista de RH,Operações
4924.42,31,7,4.833333333333333,3,Funcionário,Recursos Humanos
6305.74,45,0,0.0,6,Analista de RH,Operações
9215.09,42,7,6.0,6,Analista de RH,Recursos Humanos
7380.91,31,6,3.8,6,Analista de RH,Recursos Humanos
4565.63,64,2,9.0,3,Funcionário,Recursos Humanos
9019.91,47,6,6.2,6,Analista de RH,Administração
5105.97,62,9,6.125,3,Funcionário,Administração
8843.47,53,9,5.75,6,Analista de RH,Operações
8348.91,30,6,3.2,6,Analista de RH,Recursos Humanos
4780.26,37,8,3.7142857142857144,3,Funcionário,Administração
4659.91,52,6,4.6,3,Funcionário,Tecnologia
6460.74,62,0,0.0,6,Analista de RH,Operações
4254.66,25,5,3.75,3,Funcionário,Recursos Humanos
3837.63,48,1,0.0,3,Funcionário,Operações
5077.42,21,7,5.833333333333333,3,Funcionário,Tecnologia
3071.74,33,0,0.0,3,Funcionário,Recursos Humanos
4160.63,20,2,7.0,3,Funcionário,Operações
4755.42,30,8,5.333333333333333,3,Funcionário,Operações
8939.48,35,3,5.0,6,Analista de RH,Operações
4514.82,24,10,4.888888888888889,3,Funcionário,Operações
6523.55,59,4,3.6666666666666665,6,Analista de RH,Operações
7124.63,30,2,0.0,6,Analista de RH,Operações
4865.75,58,7,5.666666666666667,3,Funcionário,Administração
4043.63,47,2,5.0,3,Funcionário,Tecnologia
5978.63,41,1,0.0,6,Analista de RH,Recursos Humanos
4920.91,58,6,5.8,3,Funcionário,Operações
7192.26,34,9,5.714285714285714,6,Analista de RH,Tecnologia
3978.48,49,3,4.5,3,Funcionário,Administração
9686.91,26,6,5.8,6,Analista de RH,Operações
3967.91,28,6,2.4,3,Funcionário,Recursos Humanos
7276.11,40,8,7.0,6,Analista de RH,Tecnologia
7481.91,35,6,3.6,6,Analista de RH,Recursos Humanos
5282.97,63,9,5.125,3,Funcionário,Operações
6043.22,31,5,3.3333333333333335,6,Analista de RH,Administração
3375.74,23,0,0.0,3,Funcionário,Recursos Humanos
3604.63,37,2,4.0,3,Funcionário,Recursos Humanos
8466.11,56,8,5.0,6,Analista de RH,Tecnologia
7480.97,19,10,5.375,6,Analista de RH,Tecnologia
4768.71,27,10,3.111111111111111,3,Funcionário,Administração
6884.47,19,9,3.75,6,Analista de RH,Recursos Humanos
6252.74,30,0,0.0,6,Analista de RH,Tecnologia
3913.63,51,2,0.0,3,Funcionário,Administração
5363.75,21,7,7.666666666666667,3,Funcionário,Recursos Humanos
8685.15,30,10,5.222222222222222,6,Analista de RH,Tecnologia
3810.48,21,3,5.5,3,Funcionário,Recursos Humanos
7325.55,19,5,6.666666666666667,6,Analista de RH,Tecnologia
5236.97,50,9,6.125,3,Funcionário,Administração
6805.74,47,0,0.0,6,Analista de RH,Recursos Humanos
3267.74,54,0,0.0,3,Funcionário,Recursos Humanos
8199.55,29,4,3.6666666666666665,6,Analista de RH,Administração
5175.09,58,7,6.0,3,Funcionário,Recursos Humanos
8479.91,36,6,6.0,6,Analista de RH,Tecnologia
3941.22,65,4,3.3333333333333335,3,Funcionário,Tecnologia
4035.63,62,1,0.0,3,Funcionário,Operações
8661.48,49,3,3.5,6,Analista de RH,Operações
8877.48,65,4,7.5,6,Analista de RH,Tecnologia
4106.6,54,10,3.3333333333333335,3,Funcionário,Administração
5799.74,23,0,0.0,6,Analista de RH,Tecnologia
7179.68,32,8,3.857142857142857,6,Analista de RH,Operações
7799.63,31,2,8.0,6,Analista de RH,Recursos Humanos
9020.66,50,5,3.5,6,Analista de RH,Recursos Humanos
3420.63,53,1,0.0,3,Funcionário,Administração
4583.09,54,8,6.0,3,Funcionário,Tecnologia
5656.47,42,9,6.25,3,Funcionário,Tecnologia
6992.42,22,8,5.833333333333333,6,Analista de RH,Operações
7545.97,22,10,4.875,6,Analista de RH,Operações
3010.74,63,0,0.0,3,Funcionário,Administração
4728.91,56,6,5.4,3,Funcionário,Tecnologia
8471.47,48,9,4.75,6,Analista de RH,Recursos Humanos
3589.74,47,0,0.0,3,Funcionário,Recursos Humanos
7906.47,20,9,2.5,6,Analista de RH,Tecnologia
7784.22,33,4,6.333333333333333,6,Analista de RH,Operações
3505.63,42,1,0.0,3,Funcionário,Recursos Humanos
4764.97,26,9,5.125,3,Funcionário,Administração
3577.74,21,0,0.0,3,Funcionário,Administração
7515.91,52,6,4.4,6,Analista de RH,Administração
4289.66,19,5,4.75,3,Funcionário,Tecnologia
8907.26,64,10,5.0,6,Analista de RH,Operações
7492.47,29,9,6.5,6,Analista de RH,Tecnologia
4401.88,47,4,5.0,3,Funcionário,Administração
4925.48,31,3,6.5,3,Funcionário,Tecnologia
8343.22,51,5,3.3333333333333335,6,Analista de RH,Tecnologia
8493.55,55,4,8.666666666666666,6,Analista de RH,Recursos Humanos
3787.74,56,0,0.0,3,Funcionário,Administração
7688.97,21,9,5.875,6,Analista de RH,Administração
5313.47,29,9,6.25,3,Funcionário,Recursos Humanos
4839.26,41,8,3.7142857142857144,3,Funcionário,Operações
8624.63,26,1,0.0,6,Analista de RH,Administração
3552.74,57,0,0.0,3,Funcionário,Administração
4246.09,50,7,4.5,3,Funcionário,Administração
3548.74,53,0,0.0,3,Funcionário,Tecnologia
8461.63,41,2,3.0,6,Analista de RH,Tecnologia
4929.63,30,2,8.0,3,Funcionário,Tecnologia
5315.26,50,10,6.0,3,Funcionário,Recursos Humanos
4594.66,48,5,4.5,3,Funcionário,Tecnologia
8051.74,21,0,0.0,6,Analista de RH,Administração
3435.63,64,1,0.0,3,Funcionário,Operações
4575.66,36,5,4.75,3,Funcionário,Administração
8938.68,48,8,5.857142857142857,6,Analista de RH,Operações
3593.74,30,0,0.0,3,Funcionário,Recursos Humanos
8381.75,22,7,2.6666666666666665,6,Analista de RH,Recursos Humanos
4229.66,60,6,3.25,3,Funcionário,Operações
8960.91,40,6,4.0,6,Analista de RH,Administração
8624.91,63,6,4.4,6,Analista de RH,Administração
5038.26,50,11,5.0,3,Funcionário,Tecnologia
8567.63,42,1,0.0,6,Analista de RH,Recursos Humanos
8497.49,28,10,6.555555555555555,6,Analista de RH,Operações
3242.63,26,1,0.0,3,Funcionário,Recursos Humanos
8626.55,38,4,4.666666666666667,6,Analista de RH,Tecnologia
3601.63,61,1,0.0,3,Funcionário,Operações
7834.91,20,6,4.6,6,Analista de RH,Recursos Humanos
7428.63,37,3,5.0,6,Analista de RH,Tecnologia
7560.91,45,6,5.8,6,Analista de RH,Administração
4627.09,55,7,6.5,3,Funcionário,Recursos Humanos
4378.75,28,7,4.166666666666667,3,Funcionário,Recursos Humanos
5169.88,26,4,8.0,3,Funcionário,Operações
5060.4,59,8,6.428571428571429,3,Funcionário,Administração
7728.75,44,7,5.666666666666667,6,Analista de RH,Operações
4279.48,42,4,7.0,3,Funcionário,Tecnologia
7237.04,40,10,5.444444444444445,6,Analista de RH,Operações
3712.74,51,0,0.0,3,Funcionário,Administração
9135.91,48,6,5.4,6,Analista de RH,Recursos Humanos
8397.22,22,4,5.333333333333333,6,Analista de RH,Tecnologia
6813.09,40,7,3.0,6,Analista de RH,Operações
3800.74,61,0,0.0,3,Funcionário,Operações
4437.22,44,4,5.333333333333333,3,Funcionário,Tecnologia
5279.97,23,9,5.125,3,Funcionário,Tecnologia
4833.91,29,6,5.4,3,Funcionário,Administração
7461.04,47,10,6.444444444444445,6,Analista de RH,Recursos Humanos
4720.71,45,10,4.111111111111111,3,Funcionário,Operações
4557.48,28,3,6.5,3,Funcionário,Operações
8296.63,46,2,4.0,6,Analista de RH,Recursos Humanos
4849.42,64,7,4.333333333333333,3,Funcionário,Tecnologia
4652.91,56,6,3.8,3,Funcionário,Administração
6559.63,65,1,0.0,6,Analista de RH,Tecnologia
8342.91,54,6,6.0,6,Analista de RH,Recursos Humanos
3994.63,23,2,0.0,3,Funcionário,Administração
4320.97,24,9,4.125,3,Funcionário,Recursos Humanos
8411.74,41,0,0.0,6,Analista de RH,Administração
6991.91,36,6,6.6,6,Analista de RH,Tecnologia
8337.74,38,0,0.0,6,Analista de RH,Tecnologia
7545.42,52,7,4.833333333333333,6,Analista de RH,Recursos Humanos
3988.48,48,3,6.0,3,Funcionário,Tecnologia
5304.38,63,10,5.777777777777778,3,Funcionário,Tecnologia
8004.66,21,5,6.75,6,Analista de RH,Recursos Humanos
4817.91,32,6,6.0,3,Funcionário,Operações
3796.48,58,3,4.0,3,Funcionário,Recursos Humanos
4815.66,25,5,4.25,3,Funcionário,Recursos Humanos
7472.91,37,7,4.4,6,Analista de RH,Operações
9637.63,63,2,9.0,6,Analista de RH,Recursos Humanos
6907.63,26,2,5.0,6,Analista de RH,Recursos Humanos
3524.74,51,0,0.0,3,Funcionário,Tecnologia
6483.63,26,3,1.0,6,Analista de RH,Tecnologia
8390.91,44,6,5.8,6,Analista de RH,Recursos Humanos
8454.47,26,10,4.75,6,Analista de RH,Recursos Humanos
3440.74,27,0,0.0,3,Funcionário,Tecnologia
4692.42,54,7,5.333333333333333,3,Funcionário,Recursos Humanos
4737.75,56,7,5.166666666666667,3,Funcionário,Recursos Humanos
7612.22,23,4,2.3333333333333335,6,Analista de RH,Operações
5739.63,32,1,0.0,6,Analista de RH,Operações
4153.91,58,6,3.0,3,Funcionário,Operações
3249.74,47,0,0.0,3,Funcionário,Recursos Humanos
4819.04,33,10,6.444444444444445,3,Funcionário,Administração
3348.48,23,3,2.5,3,Funcionário,Recursos Humanos
8517.63,64,2,4.0,6,Analista de RH,Operações
8780.75,43,7,5.666666666666667,6,Analista de RH,Recursos Humanos
5026.66,65,5,6.5,3,Funcionário,Tecnologia
5047.97,53,9,5.625,3,Funcionário,Operações
4945.75,46,7,5.166666666666667,3,Funcionário,Recursos Humanos
4032.63,52,2,7.0,3,Funcionário,Recursos Humanos
6368.91,26,6,3.6,6,Analista de RH,Recursos Humanos
5235.75,55,7,7.666666666666667,3,Funcionário,Tecnologia
8669.83,26,9,4.571428571428571,6,Analista de RH,Tecnologia
5069.71,36,10,5.111111111111111,3,Funcionário,Operações
4669.26,23,8,5.714285714285714,3,Funcionário,Administração
4324.22,34,4,4.333333333333333,3,Funcionário,Tecnologia
4565.66,62,5,6.5,3,Funcionário,Tecnologia
6086.22,23,5,2.3333333333333335,6,Analista de RH,Operações
7305.97,51,8,5.285714285714286,6,Analista de RH,Recursos Humanos
6740.66,28,5,5.25,6,Analista de RH,Recursos Humanos
7863.63,43,1,0.0,6,Analista de RH,Operações
7723.22,30,4,5.333333333333333,6,Analista de RH,Tecnologia
3818.55,43,4,3.6666666666666665,3,Funcionário,Administração
8886.42,31,7,4.833333333333333,6,Analista de RH,Operações
5017.71,60,10,6.111111111111111,3,Funcionário,Tecnologia
4190.09,59,7,4.5,3,Funcionário,Recursos Humanos
3885.63,55,1,0.0,3,Funcionário,Tecnologia
7973.63,59,1,0.0,6,Analista de RH,Recursos Humanos
7641.49,22,10,5.555555555555555,6,Analista de RH,Recursos Humanos
6885.63,46,2,4.0,6,Analista de RH,Administração
9040.15,58,11,6.222222222222222,6,Analista de RH,Tecnologia
7296.75,49,7,3.1666666666666665,6,Analista de RH,Operações
7558.83,63,8,4.571428571428571,6,Analista de RH,Administração
4943.47,57,9,3.75,3,Funcionário,Tecnologia
4604.63,53,2,9.0,3,Funcionário,Operações
7313.09,63,7,5.5,6,Analista de RH,Administração
5638.74,43,1,0.0,6,Analista de RH,Tecnologia
7823.66,44,5,6.75,6,Analista de RH,Administração
4474.48,27,3,5.0,3,Funcionário,Operações
8348.66,21,5,6.5,6,Analista de RH,Recursos Humanos
8159.63,54,1,0.0,6,Analista de RH,Administração
5030.42,34,8,5.333333333333333,3,Funcionário,Administração
8657.63,61,1,0.0,6,Analista de RH,Tecnologia
8169.63,46,3,5.0,6,Analista de RH,Administração
4233.63,51,2,5.0,3,Funcionário,Recursos Humanos
4114.91,19,6,3.2,3,Funcionário,Administração
9888.91,34,6,7.0,6,Analista de RH,Recursos Humanos
8408.48,62,3,8.5,6,Analista de RH,Tecnologia
9270.54,39,8,6.142857142857143,6,Analista de RH,Recursos Humanos
4204.66,54,5,4.25,3,Funcionário,Administração
6425.55,42,4,4.666666666666667,6,Analista de RH,Administração
6406.88,60,5,3.0,6,Analista de RH,Operações
5073.75,44,7,6.166666666666667,3,Funcionário,Administração
8518.48,50,3,6.0,6,Analista de RH,Recursos Humanos
8133.75,41,7,6.666666666666667,6,Analista de RH,Operações
5925.63,47,2,1.0,6,Analista de RH,Operações
4951.75,62,7,5.666666666666667,3,Funcionário,Recursos Humanos
3880.63,45,1,0.0,3,Funcionário,Tecnologia
3548.74,32,0,0.0,3,Funcionário,Tecnologia
5201.68,31,8,5.857142857142857,3,Funcionário,Operações
5020.91,54,6,7.2,3,Funcionário,Operações
7268.63,21,2,2.0,6,Analista de RH,Tecnologia
4482.63,44,2,9.0,3,Funcionário,Recursos Humanos
6186.63,43,1,0.0,6,Analista de RH,Recursos Humanos
3479.63,51,2,1.0,3,Funcionário,Administração
4619.71,47,10,5.111111111111111,3,Funcionário,Tecnologia
4145.66,60,5,4.5,3,Funcionário,Recursos Humanos
4958.48,32,3,6.5,3,Funcionário,Tecnologia
4247.66,19,5,5.25,3,Funcionário,Administração
4220.48,60,4,7.5,3,Funcionário,Tecnologia
4836.63,51,3,7.0,3,Funcionário,Recursos Humanos
3127.74,26,0,0.0,3,Funcionário,Tecnologia
10153.75,30,7,7.666666666666667,6,Analista de RH,Recursos Humanos
8804.55,33,4,2.6666666666666665,6,Analista de RH,Operações
7338.63,64,2,10.0,6,Analista de RH,Recursos Humanos
7289.48,36,3,4.5,6,Analista de RH,Operações
4369.66,65,5,6.0,3,Funcionário,Recursos Humanos
4828.66,59,5,5.25,3,Funcionário,Operações
5571.82,43,11,6.888888888888889,3,Funcionário,Recursos Humanos
7930.66,50,5,4.25,6,Analista de RH,Recursos Humanos
7193.63,39,2,4.0,6,Analista de RH,Operações
4587.91,49,7,5.0,3,Funcionário,Tecnologia
8067.74,50,0,0.0,6,Analista de RH,Administração
4042.88,32,4,3.0,3,Funcionário,Tecnologia
4721.48,31,3,5.5,3,Funcionário,Administração
9397.97,47,8,5.285714285714286,6,Analista de RH,Recursos Humanos
6015.63,37,1,0.0,6,Analista de RH,Operações
8819.09,37,7,4.0,6,Analista de RH,Tecnologia
6224.63,47,2,3.0,6,Analista de RH,Tecnologia
4821.88,59,4,5.0,3,Funcionário,Operações
4774.47,45,9,4.75,3,Funcionário,Operações
3807.74,21,0,0.0,3,Funcionário,Administração
4904.47,20,9,7.25,3,Funcionário,Administração
7411.63,33,2,5.0,6,Analista de RH,Operações
7877.55,23,4,5.666666666666667,6,Analista de RH,Operações
7616.47,32,9,6.75,6,Analista de RH,Operações
4278.48,29,3,7.0,3,Funcionário,Operações
9658.97,56,9,4.875,6,Analista de RH,Tecnologia
8060.55,19,4,4.666666666666667,6,Analista de RH,Tecnologia
5141.42,46,7,6.333333333333333,3,Funcionário,Tecnologia
3368.48,64,3,1.0,3,Funcionário,Administração
4337.63,34,2,8.0,3,Funcionário,Administração
4116.48,56,3,3.0,3,Funcionário,Tecnologia
9816.47,64,9,5.75,6,Analista de RH,Administração
3418.74,45,0,0.0,3,Funcionário,Operações
3838.63,50,1,0.0,3,Funcionário,Recursos Humanos
6881.88,33,4,6.0,6,Analista de RH,Operações
4103.48,32,3,6.5,3,Funcionário,Tecnologia
5457.75,26,8,6.166666666666667,3,Funcionário,Recursos Humanos
4577.26,65,8,5.714285714285714,3,Funcionário,Administração
8602.93,38,11,3.6666666666666665,6,Analista de RH,Recursos Humanos
4319.55,57,4,3.6666666666666665,3,Funcionário,Tecnologia
4298.55,27,5,4.666666666666667,3,Funcionário,Administração
7490.91,57,6,4.8,6,Analista de RH,Operações
5257.6,27,10,6.333333333333333,3,Funcionário,Tecnologia
7040.82,29,10,3.888888888888889,6,Analista de RH,Tecnologia
7616.91,57,6,3.4,6,Analista de RH,Administração
6448.63,38,1,0.0,6,Analista de RH,Operações
5182.42,29,7,5.333333333333333,3,Funcionário,Recursos Humanos
7274.91,41,6,5.4,6,Analista de RH,Recursos Humanos
4307.42,25,7,5.333333333333333,3,Funcionário,Administração
7170.74,50,0,0.0,6,Analista de RH,Recursos Humanos
3818.48,41,4,2.5,3,Funcionário,Operações
5230.63,36,2,1.0,6,Analista de RH,Operações
7965.63,20,1,0.0,6,Analista de RH,Recursos Humanos
5115.54,38,8,7.142857142857143,3,Funcionário,Tecnologia
4934.55,54,4,7.666666666666667,3,Funcionário,Tecnologia
7537.63,53,1,0.0,6,Analista de RH,Recursos Humanos
5447.54,59,9,6.142857142857143,3,Funcionário,Tecnologia
3686.74,37,0,0.0,3,Funcionário,Operações
5176.38,57,10,4.777777777777778,3,Funcionário,Tecnologia
3686.55,50,5,3.6666666666666665,3,Funcionário,Operações
7903.97,55,8,5.285714285714286,6,Analista de RH,Operações
9375.97,36,9,3.625,6,Analista de RH,Operações
7293.91,53,6,4.4,6,Analista de RH,Operações
5229.91,50,6,5.8,3,Funcionário,Tecnologia
5260.4,60,8,6.428571428571429,3,Funcionário,Administração
4400.11,36,8,5.0,3,Funcionário,Administração
4826.47,53,9,4.75,3,Funcionário,Recursos Humanos
7672.88,36,4,7.0,6,Analista de RH,Recursos Humanos
4986.66,42,5,8.0,3,Funcionário,Tecnologia
4537.88,61,4,5.0,3,Funcionário,Recursos Humanos
5416.82,39,10,5.888888888888889,3,Funcionário,Administração
7735.22,25,4,3.3333333333333335,6,Analista de RH,Administração
